id,timestamp_utc,cycle_id,segment_uid,corridor_name,current_travel_time_seconds,true_driving_distance_meters,free_flow_travel_time_seconds,travel_time_index_tti,hour_of_day_utc,hour_of_day_ist,is_weekend,vehicle_mode,temporal_drift_seconds,api_response_status,api_latency_ms,retry_count
21716,2026-07-14 06:30:12.537895+00,2026-07-14T06:30:05Z_0001,KOYEMBEDU_BROADWAY_024,EVR Salai,50,241,45,1.1111,6,11,0,DRIVE,6.677,OK,721.4,0
21717,2026-07-14 06:30:12.538022+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_010,Guindy-Tambaram,58,351,54,1.0741,6,11,0,DRIVE,6.678,OK,720.4,0
21718,2026-07-14 06:30:12.537162+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_012,Guindy-Tambaram,34,252,33,1.0303,6,11,0,DRIVE,6.678,OK,719.5,0
21719,2026-07-14 06:30:12.538225+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_005,Guindy-Tambaram,28,242,31,0.9032,6,11,0,DRIVE,6.677,OK,667.6,0
21720,2026-07-14 06:30:12.538346+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_017,Guindy-Tambaram,17,183,18,0.9444,6,11,0,DRIVE,6.678,OK,720.7,0
21721,2026-07-14 06:30:12.59295+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_018,Guindy-Tambaram,153,2099,173,0.8844,6,11,0,DRIVE,6.678,OK,774.2,0
21722,2026-07-14 06:30:12.643843+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_019,Guindy-Tambaram,29,177,30,0.9667,6,11,0,DRIVE,6.678,OK,826,0
21723,2026-07-14 06:30:12.644063+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_020,Guindy-Tambaram,59,432,64,0.9219,6,11,0,DRIVE,6.678,OK,826.3,0
21724,2026-07-14 06:30:12.64433+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_024,Guindy-Tambaram,48,472,60,0.8,6,11,0,DRIVE,6.678,OK,826.6,0
21725,2026-07-14 06:30:12.644438+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_022,Guindy-Tambaram,69,586,71,0.9718,6,11,0,DRIVE,6.678,OK,826.7,0
21726,2026-07-14 06:30:12.64455+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_028,Guindy-Tambaram,35,251,32,1.0938,6,11,0,DRIVE,6.678,OK,826.8,0
21727,2026-07-14 06:30:12.645092+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_030,Guindy-Tambaram,57,490,64,0.8906,6,11,0,DRIVE,6.678,OK,827.3,0
21728,2026-07-14 06:30:12.644887+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_023,Guindy-Tambaram,19,129,18,1.0556,6,11,0,DRIVE,6.678,OK,826.9,0
21729,2026-07-14 06:30:12.647399+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_026,Guindy-Tambaram,37,183,38,0.9737,6,11,0,DRIVE,6.678,OK,829.6,0
21730,2026-07-14 06:30:12.645223+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_027,Guindy-Tambaram,76,850,86,0.8837,6,11,0,DRIVE,6.678,OK,827.4,0
21731,2026-07-14 06:30:12.647238+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_031,Guindy-Tambaram,96,1020,99,0.9697,6,11,0,DRIVE,6.678,OK,829.4,0
21732,2026-07-14 06:30:12.647494+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_033,Guindy-Tambaram,36,320,40,0.9,6,11,0,DRIVE,6.678,OK,829.7,0
21733,2026-07-14 06:30:12.647588+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_021,Guindy-Tambaram,58,604,65,0.8923,6,11,0,DRIVE,6.678,OK,829.9,0
21734,2026-07-14 06:30:12.648085+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_035,Guindy-Tambaram,30,243,44,0.6818,6,11,0,DRIVE,6.678,OK,830.2,0
21735,2026-07-14 06:30:12.653518+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_037,Guindy-Tambaram,145,736,138,1.0507,6,11,0,DRIVE,6.678,OK,835.6,0
21736,2026-07-14 06:30:12.649165+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_034,Guindy-Tambaram,149,1081,145,1.0276,6,11,0,DRIVE,6.678,OK,830.4,0
21737,2026-07-14 06:30:12.64991+00,2026-07-14T06:30:05Z_0001,CENTRAL_PUZHAL_005,Puzhal-Central,30,211,30,1,6,11,0,DRIVE,6.678,OK,832,0
21738,2026-07-14 06:30:12.653706+00,2026-07-14T06:30:05Z_0001,CENTRAL_PUZHAL_004,Puzhal-Central,71,351,76,0.9342,6,11,0,DRIVE,6.678,OK,835.8,0
21739,2026-07-14 06:30:12.653811+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_038,Guindy-Tambaram,129,1170,139,0.9281,6,11,0,DRIVE,6.678,OK,836,0
21740,2026-07-14 06:30:12.653947+00,2026-07-14T06:30:05Z_0001,CENTRAL_PUZHAL_007,Puzhal-Central,37,301,39,0.9487,6,11,0,DRIVE,6.678,OK,836,0
