"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
13369,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_017","EVR Salai",38,"Low air quality","pm25","OK","Success",4892.1,0
13370,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_010","EVR Salai",37,"Low air quality","pm25","OK","Success",4895.0,0
13371,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_019","EVR Salai",40,"Moderate air quality","pm25","OK","Success",4896.3,0
13372,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_014","EVR Salai",37,"Low air quality","pm25","OK","Success",4912.4,0
13373,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_013","EVR Salai",36,"Low air quality","pm25","OK","Success",4917.5,0
13374,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_020","EVR Salai",40,"Moderate air quality","pm25","OK","Success",4922.3,0
13375,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_021","EVR Salai",41,"Moderate air quality","pm25","OK","Success",4975.0,0
13376,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_026","EVR Salai",39,"Low air quality","pm25","OK","Success",5098.6,0
13377,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_001","EVR Salai",39,"Low air quality","pm25","OK","Success",5110.9,0
13378,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_003","EVR Salai",42,"Moderate air quality","pm25","OK","Success",5111.6,0
13379,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_002","EVR Salai",45,"Moderate air quality","pm25","OK","Success",5125.7,0
13380,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_005","EVR Salai",41,"Moderate air quality","pm25","OK","Success",5134.3,0
13381,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_025","EVR Salai",45,"Moderate air quality","pm25","OK","Success",5143.3,0
13382,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_009","EVR Salai",38,"Low air quality","pm25","OK","Success",5162.1,0
13383,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_013","EVR Salai",37,"Low air quality","pm25","OK","Success",5162.8,0
13384,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_010","EVR Salai",38,"Low air quality","pm25","OK","Success",5183.4,0
13385,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_016","EVR Salai",37,"Low air quality","pm25","OK","Success",5192.2,0
13386,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_007","EVR Salai",40,"Moderate air quality","pm25","OK","Success",5197.2,0
13387,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_017","EVR Salai",37,"Low air quality","pm25","OK","Success",5200.1,0
13388,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_011","EVR Salai",37,"Low air quality","pm25","OK","Success",5205.3,0
13389,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_015","EVR Salai",37,"Low air quality","pm25","OK","Success",5205.7,0
13390,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_014","EVR Salai",36,"Low air quality","pm25","OK","Success",5209.1,0
13391,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_008","EVR Salai",40,"Moderate air quality","pm25","OK","Success",5223.9,0
13392,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_012","EVR Salai",37,"Low air quality","pm25","OK","Success",5229.7,0
13393,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_004","EVR Salai",43,"Moderate air quality","pm25","OK","Success",5243.8,0
13394,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_018","EVR Salai",37,"Low air quality","pm25","OK","Success",5301.7,0
13395,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_019","EVR Salai",38,"Low air quality","pm25","OK","Success",5372.3,0
13396,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_020","EVR Salai",37,"Low air quality","pm25","OK","Success",5379.0,0
13397,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_021","EVR Salai",38,"Low air quality","pm25","OK","Success",5385.7,0
13398,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KOYEMBEDU_BROADWAY_022","EVR Salai",39,"Low air quality","pm25","OK","Success",5401.1,0
